Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Site name,canonical_Address,canonical_Zip,canonical_Phone
1112,1.0,1008,CPS_Early_Childhood_Portal_scrape.csv, Miller,3030 W. Harrison St ,,5346594,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'miller',b'3030 w. harrison st',b'',b'5346594'
1113,1.0,1009,CPS_Early_Childhood_Portal_scrape.csv, Healy,3040 S. Parnell ,,5349170,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'healy',b'3040 s. parnell',b'',b'5349170'
1114,1.0,1010,CPS_Early_Childhood_Portal_scrape.csv, Pershing Magnet,3113 S. Rhodes ,,5349272,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'pershing magnet',b'3113 s. rhodes',b'',b'5349272'
1115,1.0,1011,CPS_Early_Childhood_Portal_scrape.csv, Darwin,3116 W. Belden ,,5344110,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'darwin',b'3116 w. belden',b'',b'5344110'
1116,1.0,1012,CPS_Early_Childhood_Portal_scrape.csv, Cleveland,3121 W. Byron ,,5345130,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'cleveland',b'3121 w. byron',b'',b'5345130'
1117,1.0,1013,CPS_Early_Childhood_Portal_scrape.csv, Jahn,3149 N. Wolcott ,,5345500,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'jahn',b'3149 n. wolcott',b'',b'5345500'
1118,1.0,1014,CPS_Early_Childhood_Portal_scrape.csv, Linne,3221 N. Sacramento ,,5345262,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'linne',b'3221 n. sacramento',b'',b'5345262'
1119,1.0,1015,CPS_Early_Childhood_Portal_scrape.csv, Hibbard,3244 W. Ainslie ,,5345191,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'hibbard',b'3244 w. ainslie',b'',b'5345191'
1120,1.0,1016,CPS_Early_Childhood_Portal_scrape.csv, Nettelhorst,3252 N. Broadway ,,5345810,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'nettelhorst',b'3252 n. broadway',b'',b'5345810'
1121,1.0,1017,CPS_Early_Childhood_Portal_scrape.csv, Lowell,3320 W. Hirsch ,,5344300,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'lowell',b'3320 w. hirsch',b'',b'5344300'
1122,1.0,1018,CPS_Early_Childhood_Portal_scrape.csv, Tarkington,3330 W. 71st St. ,,5354700,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'tarkington',b'3330 w. 71st st.',b'',b'5354700'
406,0.9819346,1019,CPS_Early_Childhood_Portal_scrape.csv, Chicago Academy,3400 N. Austin ,,5343885,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'chicago academy',b'3400 n. austin',b'60634',b'5343885'
1123,1.0,1020,CPS_Early_Childhood_Portal_scrape.csv," Everett , Edward",3419 S. Bell Av. ,,5354550,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,"b'everett , edward'",b'3419 s. bell av.',b'',b'5354550'
1124,1.0,1021,CPS_Early_Childhood_Portal_scrape.csv, Reinberg,3425 N. Major ,,5343465,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'reinberg',b'3425 n. major',b'',b'5343465'
407,0.9819346,1022,CPS_Early_Childhood_Portal_scrape.csv," Hampton, Lionel",3434 W. 77th ,,5354030,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,"b'hampton, lionel'",b'3434 w. 77th',b'60652',b'5354030'
1125,1.0,1023,CPS_Early_Childhood_Portal_scrape.csv, Dever,3436 N. Osceola ,,5343090,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'dever',b'3436 n. osceola',b'',b'5343090'
1126,1.0,1024,CPS_Early_Childhood_Portal_scrape.csv, Audubon,3500 N. Hoyne ,,5345470,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'audubon',b'3500 n. hoyne',b'',b'5345470'
1127,1.0,1025,CPS_Early_Childhood_Portal_scrape.csv, Casals,3501 W. Potomac ,,5344444,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'casals',b'3501 w. potomac',b'',b'5344444'
1128,1.0,1026,CPS_Early_Childhood_Portal_scrape.csv, Murphy,3539 W. Grace ,,5345223,,Prekindergarten For All,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'murphy',b'3539 w. grace',b'',b'5345223'
1129,1.0,1027,CPS_Early_Childhood_Portal_scrape.csv, Burroughs,3542 S. Washtenaw Ave. ,,5357226,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'burroughs',b'3542 s. washtenaw ave.',b'',b'5357226'
1130,1.0,1028,CPS_Early_Childhood_Portal_scrape.csv, Ericson,3600 West 5th Ave ,,5346660,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'ericson',b'3600 west 5th ave',b'',b'5346660'
408,0.9819346,1029,CPS_Early_Childhood_Portal_scrape.csv, Washington G.,3611 E. 114Th St. ,,5355010,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'washington g.',b'3611 e. 114th st.',b'60617',b'5355010'
1131,1.0,1030,CPS_Early_Childhood_Portal_scrape.csv, Reilly,3650 W. School ,,5345250,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'reilly',b'3650 w. school',b'',b'5345250'
1132,1.0,1031,CPS_Early_Childhood_Portal_scrape.csv, Monroe,3651 W. Schubert ,,5344155,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'monroe',b'3651 w. schubert',b'',b'5344155'
1133,1.0,1032,CPS_Early_Childhood_Portal_scrape.csv, Gregory,3715 W. Polk Street ,,5346820,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'gregory',b'3715 w. polk street',b'',b'5346820'
1134,1.0,1033,CPS_Early_Childhood_Portal_scrape.csv, Dawes,3810 W. 81st Pl. ,,5352350,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'dawes',b'3810 w. 81st pl.',b'',b'5352350'
1135,1.0,1034,CPS_Early_Childhood_Portal_scrape.csv, Attucks,3813 S. Dearborn ,,5351270,,Prekindergarten For All,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'attucks',b'3813 s. dearborn',b'',b'5351270'
409,0.9819346070573783,1035,CPS_Early_Childhood_Portal_scrape.csv, Disney Magnet II,3815 N. Kedvale ,,5358650,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'disney magnet ii',b'3815 n. kedvale',b'',b'5358650'
411,0.95404184,1036,CPS_Early_Childhood_Portal_scrape.csv, Brighton Park,3825 S. Washtenaw Ave. ,,5357237,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'brighton park',b'3825 s. washtenaw ave.',b'60632',b'5357237'
1136,1.0,1037,CPS_Early_Childhood_Portal_scrape.csv, Coonley,4046 N. Leavitt ,,5345140,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'coonley',b'4046 n. leavitt',b'',b'5345140'
1137,1.0,1038,CPS_Early_Childhood_Portal_scrape.csv, Westcott,409 W. 80Th St. ,,5353090,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'westcott',b'409 w. 80th st.',b'',b'5353090'
1138,1.0,1039,CPS_Early_Childhood_Portal_scrape.csv, Nobel,4127 W. Hirsch ,,5344365,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'nobel',b'4127 w. hirsch',b'',b'5344365'
412,0.9819346070573783,1040,CPS_Early_Childhood_Portal_scrape.csv, Disney Magnet,4140 N. Marine Dr. ,,5345840,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'disney magnet',b'4140 n. marine dr.',b'60613',b'5345840'
1139,1.0,1041,CPS_Early_Childhood_Portal_scrape.csv, Scammon,4201 W. Henderson ,,5343475,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'scammon',b'4201 w. henderson',b'',b'5343475'
1140,1.0,1042,CPS_Early_Childhood_Portal_scrape.csv, Bateman,4220 N. Richmond ,,5345055,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'bateman',b'4220 n. richmond',b'',b'5345055'
413,0.9819346,1043,CPS_Early_Childhood_Portal_scrape.csv," Hughes, C.",4247 W. 15Th St. ,,5341762,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,"b'hughes, c.'",b'4247 w. 15th st.',b'60623',b'5341762'
1141,1.0,1044,CPS_Early_Childhood_Portal_scrape.csv, Henry,4250 N. St. Louis ,,5345060,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'henry',b'4250 n. st. louis',b'',b'5345060'
1142,1.0,1045,CPS_Early_Childhood_Portal_scrape.csv, Brennemann,4251 N. Clarendon ,,5345766,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'brennemann',b'4251 n. clarendon',b'',b'5345766'
1143,1.0,1046,CPS_Early_Childhood_Portal_scrape.csv, Belding,4257 N. Tripp ,,5343590,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'belding',b'4257 n. tripp',b'',b'5343590'
1144,1.0,1047,CPS_Early_Childhood_Portal_scrape.csv, Smyser,4310 N. Melvina ,,5343711,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'smyser',b'4310 n. melvina',b'',b'5343711'
1145,1.0,1048,CPS_Early_Childhood_Portal_scrape.csv, Hendricks,4316 S. Princeton ,,5351696,,Prekindergarten For All,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'hendricks',b'4316 s. princeton',b'',b'5351696'
1146,1.0,1049,CPS_Early_Childhood_Portal_scrape.csv, Sumner,4320 W. Fifth Ave ,,5346730,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'sumner',b'4320 w. fifth ave',b'',b'5346730'
1147,1.0,1050,CPS_Early_Childhood_Portal_scrape.csv, Ravenswood,4332 N. Paulina St. ,,5345525,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'ravenswood',b'4332 n. paulina st.',b'',b'5345525'
1148,1.0,1051,CPS_Early_Childhood_Portal_scrape.csv, Hearst,4340 S. Lamon ,,5352376,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'hearst',b'4340 s. lamon',b'',b'5352376'
1149,1.0,1052,CPS_Early_Childhood_Portal_scrape.csv, Hefferan,4409 W. Wilcox St ,,5346192,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'hefferan',b'4409 w. wilcox st',b'',b'5346192'
1150,1.0,1053,CPS_Early_Childhood_Portal_scrape.csv, North River,4416 N. Troy ,,5533658,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'north river',b'4416 n. troy',b'',b'5533658'
376,0.9819346,1054,CPS_Early_Childhood_Portal_scrape.csv, Stockton Br.,4425 N. Magnolia Ave ,,5342510,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'stockton br.',b'4425 n. magnolia ave',b'',b'5342510'
377,0.9819346,1055,CPS_Early_Childhood_Portal_scrape.csv, Woodson South,4444 S. Evans Ave ,,5351280,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'woodson south',b'4444 s. evans ave',b'',b'5351280'
1151,1.0,1056,CPS_Early_Childhood_Portal_scrape.csv, Waters,4540 N. Campbell ,,5345090,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'waters',b'4540 n. campbell',b'',b'5345090'
1152,1.0,1057,CPS_Early_Childhood_Portal_scrape.csv, Haugan,4540 N. Hamlin ,,5345040,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'haugan',b'4540 n. hamlin',b'',b'5345040'
1153,1.0,1058,CPS_Early_Childhood_Portal_scrape.csv, Seward,4600 S. Hermitage ,,5354890,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'seward',b'4600 s. hermitage',b'',b'5354890'
1154,1.0,1059,CPS_Early_Childhood_Portal_scrape.csv, Lara,4619 S. Wolcott ,,5354389,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'lara',b'4619 s. wolcott',b'',b'5354389'
1155,1.0,1060,CPS_Early_Childhood_Portal_scrape.csv, Prussing,4650 N. Menard ,,5343460,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'prussing',b'4650 n. menard',b'',b'5343460'
1156,1.0,1061,CPS_Early_Childhood_Portal_scrape.csv, McPherson,4728 N. Wolcott Ave ,,5344625,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'mcpherson',b'4728 n. wolcott ave',b'',b'5344625'
1157,1.0,1062,CPS_Early_Childhood_Portal_scrape.csv, Hamline,4747 S. Bishop ,,5354565,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'hamline',b'4747 s. bishop',b'',b'5354565'
1158,1.0,1063,CPS_Early_Childhood_Portal_scrape.csv, Chavez,4747 S. Marshfield ,,5354600,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'chavez',b'4747 s. marshfield',b'',b'5354600'
1159,1.0,1064,CPS_Early_Childhood_Portal_scrape.csv, Hedges,4747 S. Winchester ,,5357360,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'hedges',b'4747 s. winchester',b'',b'5357360'
1160,1.0,1065,CPS_Early_Childhood_Portal_scrape.csv, Edwards,4815 S. Karlov ,,5354875,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'edwards',b'4815 s. karlov',b'',b'5354875'
1161,1.0,1066,CPS_Early_Childhood_Portal_scrape.csv, Fleming Br.,4918 W. 64Th St. ,,5352405,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'fleming br.',b'4918 w. 64th st.',b'',b'5352405'
1162,1.0,1067,CPS_Early_Childhood_Portal_scrape.csv, Volta,4950 N. Avers ,,5345080,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'volta',b'4950 n. avers',b'',b'5345080'
1163,1.0,1068,CPS_Early_Childhood_Portal_scrape.csv, Daley,5024 S. Wolcott ,,5359091,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'daley',b'5024 s. wolcott',b'',b'5359091'
1164,1.0,1069,CPS_Early_Childhood_Portal_scrape.csv, Beaubien,5025 N. Laramie ,,5343500,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'beaubien',b'5025 n. laramie',b'',b'5343500'
1165,1.0,1070,CPS_Early_Childhood_Portal_scrape.csv, Palmer,5051 N. Kenneth ,,5343704,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'palmer',b'5051 n. kenneth',b'',b'5343704'
1166,1.0,1071,CPS_Early_Childhood_Portal_scrape.csv, Trumbull,5200 N. Ashland ,,5342430,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'trumbull',b'5200 n. ashland',b'',b'5342430'
1167,1.0,1072,CPS_Early_Childhood_Portal_scrape.csv, Leland,5221 W. Congress ,,5346340,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'leland',b'5221 w. congress',b'',b'5346340'
1168,1.0,1073,CPS_Early_Childhood_Portal_scrape.csv, Otis,525 N. Armour St. ,,5347665,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'otis',b'525 n. armour st.',b'',b'5347665'
1169,1.0,1074,CPS_Early_Childhood_Portal_scrape.csv, Nightingale,5250 S. Rockwell ,,5359270,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'nightingale',b'5250 s. rockwell',b'',b'5359270'
1170,1.0,1075,CPS_Early_Childhood_Portal_scrape.csv, Libby,5300 S. Loomis ,,5359050,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'libby',b'5300 s. loomis',b'',b'5359050'
414,0.89734066,1076,CPS_Early_Childhood_Portal_scrape.csv, Portage Park,5330 W. Berteau ,,5343576,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'portage park',b'5330 w. berteau',b'60641',b'5343576'
1171,1.0,1077,CPS_Early_Childhood_Portal_scrape.csv, Brown,54 N. Hermitage ,,5347250,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'brown',b'54 n. hermitage',b'',b'5347250'
415,0.9819346,1078,CPS_Early_Childhood_Portal_scrape.csv, Hanson Park,5411 W. Fullerton ,,5343100,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'hanson park',b'5411 w. fullerton',b'60639',b'5343100'
1172,1.0,1079,CPS_Early_Childhood_Portal_scrape.csv, Farnsworth,5414 N. Linder ,,5343535,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'farnsworth',b'5414 n. linder',b'',b'5343535'
416,0.9819346,1080,CPS_Early_Childhood_Portal_scrape.csv, Oriole Park,5424 N. Oketo ,,5341201,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'oriole park',b'5424 n. oketo',b'60656',b'5341201'
1173,1.0,1081,CPS_Early_Childhood_Portal_scrape.csv, Talman,5450 S. Talman ,,5357850,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'talman',b'5450 s. talman',b'',b'5357850'
1174,1.0,1082,CPS_Early_Childhood_Portal_scrape.csv, Emmet,5500 W. Madison ,,5346050,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'emmet',b'5500 w. madison',b'',b'5346050'
1175,1.0,1083,CPS_Early_Childhood_Portal_scrape.csv, Peterson,5510 N. Christiana ,,5345070,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'peterson',b'5510 n. christiana',b'',b'5345070'
1176,1.0,1084,CPS_Early_Childhood_Portal_scrape.csv, Carson,5516 S. Maplewood ,,5359222,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'carson',b'5516 s. maplewood',b'',b'5359222'
1177,1.0,1085,CPS_Early_Childhood_Portal_scrape.csv, Hitch,5625 N. Mcvicker ,,5341189,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'hitch',b'5625 n. mcvicker',b'',b'5341189'
1178,1.0,1086,CPS_Early_Childhood_Portal_scrape.csv, Kinzie,5625 S. Mobile ,,5352425,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'kinzie',b'5625 s. mobile',b'',b'5352425'
1179,1.0,1087,CPS_Early_Childhood_Portal_scrape.csv, Ray,5631 S Kimbark ,,5350970,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'ray',b'5631 s kimbark',b'',b'5350970'
1180,1.0,1088,CPS_Early_Childhood_Portal_scrape.csv, Henderson,5650 S. Wolcott ,,5359080,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'henderson',b'5650 s. wolcott',b'',b'5359080'
1181,1.0,1089,CPS_Early_Childhood_Portal_scrape.csv, Carter,5740 S. Michigan Ave. ,,5350860,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'carter',b'5740 s. michigan ave.',b'',b'5350860'
417,0.9819346,1090,CPS_Early_Childhood_Portal_scrape.csv, Norwood Park,5900 N. Nina ,,5341198,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'norwood park',b'5900 n. nina',b'60631',b'5341198'
1182,1.0,1091,CPS_Early_Childhood_Portal_scrape.csv, Swift,5900 N. Winthrop ,,5342695,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'swift',b'5900 n. winthrop',b'',b'5342695'
1183,1.0,1092,CPS_Early_Childhood_Portal_scrape.csv, Copernicus,6010 S. Throop ,,5359180,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'copernicus',b'6010 s. throop',b'',b'5359180'
1184,1.0,1093,CPS_Early_Childhood_Portal_scrape.csv, Morrill,6011 S. Rockwell ,,5359288,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'morrill',b'6011 s. rockwell',b'',b'5359288'
1185,1.0,1094,CPS_Early_Childhood_Portal_scrape.csv, Belmont-Cragin-Socrates,6041 W. Diversey ,,5343318,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'belmont-cragin-socrates',b'6041 w. diversey',b'',b'5343318'
1186,1.0,1095,CPS_Early_Childhood_Portal_scrape.csv, Dore,6108 S. Natoma Ave. ,,5352080,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'dore',b'6108 s. natoma ave.',b'',b'5352080'
1187,1.0,1096,CPS_Early_Childhood_Portal_scrape.csv, Hale,6140 S. Melvina ,,5352265,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'hale',b'6140 s. melvina',b'',b'5352265'
1188,1.0,1097,CPS_Early_Childhood_Portal_scrape.csv, Solomon,6206 N. Hamlin ,,5345226,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'solomon',b'6206 n. hamlin',b'',b'5345226'
1189,1.0,1098,CPS_Early_Childhood_Portal_scrape.csv, Woods,6206 S. Racine ,,5359250,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'woods',b'6206 s. racine',b'',b'5359250'
1190,1.0,1099,CPS_Early_Childhood_Portal_scrape.csv, Edison Park,6220 N. Olcott ,,5341209,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'edison park',b'6220 n. olcott',b'',b'5341209'
1191,1.0,1100,CPS_Early_Childhood_Portal_scrape.csv, Lovett,6333 W. Bloomingdale ,,5343130,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'lovett',b'6333 w. bloomingdale',b'',b'5343130'
1192,1.0,1101,CPS_Early_Childhood_Portal_scrape.csv, Wadsworth,6420 S. University ,,5350730,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'wadsworth',b'6420 s. university',b'',b'5350730'
1193,1.0,1102,CPS_Early_Childhood_Portal_scrape.csv, Beard,6445 W. Strong ,,5341230,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'beard',b'6445 w. strong',b'',b'5341230'
1194,1.0,1103,CPS_Early_Childhood_Portal_scrape.csv, Lee,6448 S. Tripp ,,5352255,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'lee',b'6448 s. tripp',b'',b'5352255'
1195,1.0,1104,CPS_Early_Childhood_Portal_scrape.csv, Ryerson,646 N. Lawndale ,,5346700,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'ryerson',b'646 n. lawndale',b'',b'5346700'
1196,1.0,1105,CPS_Early_Childhood_Portal_scrape.csv, Pirie,650 E. 85Th St ,,5353435,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'pirie',b'650 e. 85th st',b'',b'5353435'
1197,1.0,1106,CPS_Early_Childhood_Portal_scrape.csv, Burnside,650 E. 91st Pl. ,,5353300,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'burnside',b'650 e. 91st pl.',b'',b'5353300'
1198,1.0,1107,CPS_Early_Childhood_Portal_scrape.csv," Till, Emmet",6543 S. Champlain ,,5350570,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,"b'till, emmet'",b'6543 s. champlain',b'',b'5350570'
1199,1.0,1108,CPS_Early_Childhood_Portal_scrape.csv, Marquette,6550 S. Richmond ,,5359260,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'marquette',b'6550 s. richmond',b'',b'5359260'
1200,1.0,1109,CPS_Early_Childhood_Portal_scrape.csv, Dumas,6615 S. Kenwood Ave ,,5350802,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'dumas',b'6615 s. kenwood ave',b'',b'5350802'
1201,1.0,1110,CPS_Early_Childhood_Portal_scrape.csv, Onahan,6634 W. Raven St. ,,5341180,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'onahan',b'6634 w. raven st.',b'',b'5341180'
1202,1.0,1111,CPS_Early_Childhood_Portal_scrape.csv, Banneker,6656 S. Normal Blvd. ,,5353020,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'banneker',b'6656 s. normal blvd.',b'',b'5353020'
1203,1.0,1112,CPS_Early_Childhood_Portal_scrape.csv, Kilmer,6700 N. Greenview ,,5342115,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'kilmer',b'6700 n. greenview',b'',b'5342115'
1204,1.0,1113,CPS_Early_Childhood_Portal_scrape.csv, Boone,6710 N. Washtenaw ,,5342160,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'boone',b'6710 n. washtenaw',b'',b'5342160'
1205,1.0,1114,CPS_Early_Childhood_Portal_scrape.csv, Brownell,6741 S. Michigan ,,5353030,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'brownell',b'6741 s. michigan',b'',b'5353030'
1206,1.0,1115,CPS_Early_Childhood_Portal_scrape.csv, Parkside,6938 S. East End Av. ,,5350940,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'parkside',b'6938 s. east end av.',b'',b'5350940'
1207,1.0,1116,CPS_Early_Childhood_Portal_scrape.csv, Wentworth,6950 S. Sangamon ,,5353394,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'wentworth',b'6950 s. sangamon',b'',b'5353394'
418,0.9819346,1117,CPS_Early_Childhood_Portal_scrape.csv, Park Manor,7037 S. Rhodes ,,5353070,,Prekindergarten For All,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'park manor',b'7037 s. rhodes',b'60637',b'5353070'
